id,organism,host,country,isolate,isolation_source,molecule_type,dbxref,topology,taxonomy,collection_date,reported_date,n_count
MT459876.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/208_33922/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,13-MAY-2020,0
MT459875.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/207_33548/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,13-MAY-2020,0
MT459874.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/206_33492/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,13-MAY-2020,0
MT459873.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/205_33490/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,13-MAY-2020,46
MT459872.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/204_33112/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,13-MAY-2020,0
MT459871.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/203_33026/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,13-MAY-2020,0
MT459870.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/202_32984/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,13-MAY-2020,0
MT459869.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/156_34721/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,13-MAY-2020,0
MT459868.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/155_35480/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-19,13-MAY-2020,0
MT459867.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/154_35632/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-20,13-MAY-2020,0
MT459866.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/151_33690/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,13-MAY-2020,0
MT459865.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/150_32764/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,13-MAY-2020,0
MT459864.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/149_32357/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-11,13-MAY-2020,0
MT459863.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/148_31943/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-09,13-MAY-2020,0
MT459862.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/146_35473/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-19,13-MAY-2020,0
MT459861.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/145_34726/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,13-MAY-2020,0
MT459860.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/144_34723/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,13-MAY-2020,0
MT459859.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/143_34652/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,13-MAY-2020,0
MT459858.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/142_33859/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,13-MAY-2020,0
MT459857.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/141_32983/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,13-MAY-2020,0
MT459856.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/140_32855/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,13-MAY-2020,49
MT459855.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/139_32716/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,13-MAY-2020,0
MT459854.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/138_32343/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-11,13-MAY-2020,0
MT459853.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/137_32340/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-11,13-MAY-2020,0
MT459852.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/136_32338/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-11,13-MAY-2020,0
MT459851.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/135_32174/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-10,13-MAY-2020,0
MT459850.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/134_32124/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-10,13-MAY-2020,0
MT459849.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/133_31929/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-09,13-MAY-2020,0
MT459848.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/54_37163/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-31,13-MAY-2020,0
MT459847.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/53_38017/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-04,13-MAY-2020,0
MT459846.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/51_36518/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-26,13-MAY-2020,0
MT459845.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/48_35910/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-22,13-MAY-2020,0
MT459844.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/47_36060/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-23,13-MAY-2020,0
MT459843.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/46_36230/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-23,13-MAY-2020,0
MT459842.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/44_36073/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-23,13-MAY-2020,0
MT459841.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/39_36914/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-29,13-MAY-2020,0
MT459840.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/38_36178/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-23,13-MAY-2020,0
MT459839.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/37_35684/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-20,13-MAY-2020,0
MT459838.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/36_36859/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-28,13-MAY-2020,0
MT459837.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/35_36913/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-29,13-MAY-2020,0
MT459836.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/152_33705/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,13-MAY-2020,3
MT459835.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/55_36015/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-23,13-MAY-2020,18
MT459834.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/50_36277/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-23,13-MAY-2020,1
MT459833.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/43_35679/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-20,13-MAY-2020,14
MT459832.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Greece: Athens,SARS-CoV-2/human/GRC/34_36284/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-24,13-MAY-2020,6
MT451842.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1274/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-14,11-MAY-2020,928
MT451840.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1272/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-13,11-MAY-2020,2039
MT451839.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1271/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-13,11-MAY-2020,1774
MT451838.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1270/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-13,11-MAY-2020,2743
MT451837.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1267/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-12,11-MAY-2020,199
MT451836.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1266/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-12,11-MAY-2020,865
MT451835.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1265/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-12,11-MAY-2020,1624
MT451834.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1260/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-11,11-MAY-2020,712
MT451833.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1258/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-11,11-MAY-2020,1492
MT451832.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1257/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-11,11-MAY-2020,543
MT451831.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1256/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-11,11-MAY-2020,185
MT451830.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1255/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-11,11-MAY-2020,185
MT451829.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1253/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-11,11-MAY-2020,1968
MT451828.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1252/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-10,11-MAY-2020,1657
MT451827.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1251/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-10,11-MAY-2020,1609
MT451826.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1250/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-10,11-MAY-2020,469
MT451823.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1245/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-09,11-MAY-2020,2290
MT451822.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1244/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-07,11-MAY-2020,1703
MT451821.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1239/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,11-MAY-2020,2071
MT451820.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1237/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,11-MAY-2020,438
MT451819.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1236/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,11-MAY-2020,1787
MT451818.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1235/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,11-MAY-2020,187
MT451816.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1233/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,11-MAY-2020,451
MT451815.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1230/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,11-MAY-2020,199
MT451814.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,Australia: Victoria,SARS-CoV-2/human/AUS/VIC1228/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-04-02,11-MAY-2020,2554
