id,organism,host,country,isolate,isolation_source,molecule_type,dbxref,topology,taxonomy,collection_date,reported_date,n_count
MT259273.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW282/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-15,09-JUN-2020,4
MT259271.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW279/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-15,09-JUN-2020,0
MT259269.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW277/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,1
MT259268.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW276/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,1
MT259267.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW275/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,0
MT259266.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW274/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT259264.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW272/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT259263.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW271/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT259262.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW270/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,0
MT259261.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW269/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,0
MT259260.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW268/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,0
MT259258.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: MN,SARS-CoV-2/human/USA/MN-UW266/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,2
MT259257.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW265/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,6
MT259256.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW264/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT259254.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW262/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,0
MT259253.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW261/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,0
MT259252.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW260/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,0
MT259251.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW259/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,0
MT259250.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW258/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,28
MT259249.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW257/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT259248.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CT,SARS-CoV-2/human/USA/CT-UW256/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,0
MT259247.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW255/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,2
MT259246.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW254/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT259245.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW253/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-15,09-JUN-2020,8
MT259244.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW252/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,0
MT259243.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW251/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT259241.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW249/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,0
MT259240.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW248/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,0
MT259239.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW247/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,0
MT259237.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW245/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,5
MT259236.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW244/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-16,09-JUN-2020,1
MT259235.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW243/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT246490.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW233/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-15,09-JUN-2020,1
MT246489.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW232/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,1
MT246488.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW231/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,0
MT246487.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW230/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-15,09-JUN-2020,0
MT246486.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW229/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,7
MT246485.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW228/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-15,09-JUN-2020,36
MT246484.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW227/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-15,09-JUN-2020,6
MT246482.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW225/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-15,09-JUN-2020,10
MT246481.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW224/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT246480.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW223/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT246479.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW222/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,5
MT246478.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW221/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,0
MT246477.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW220/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,0
MT246476.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW219/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT246475.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW218/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,5
MT246474.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW217/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,0
MT246473.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW216/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,14
MT246472.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW215/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,09-JUN-2020,11
MT246471.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW214/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,0
MT246470.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW213/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT246469.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW212/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,2
MT246468.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW211/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,16
MT246467.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW210/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,09-JUN-2020,0
MT246466.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW209/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT246464.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW207/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,0
MT246463.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW206/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,111
MT246462.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW205/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,1
MT246461.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW204/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,09-JUN-2020,1
MT163720.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA8-UW5/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,01-Mar-2020,09-JUN-2020,0
MT251980.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW242/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-13,27-MAY-2020,8
MT251979.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW241/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,27-MAY-2020,20
MT251978.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW235/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,27-MAY-2020,2
MT251977.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW234/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,27-MAY-2020,6
MT251976.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW240/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,27-MAY-2020,0
MT251975.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW239/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,27-MAY-2020,1
MT251974.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: CT,SARS-CoV-2/human/USA/CT-UW238/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-12,27-MAY-2020,0
MT251973.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW237/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,27-MAY-2020,12
MT251972.1,Severe acute respiratory syndrome coronavirus 2,Homo sapiens,USA: WA,SARS-CoV-2/human/USA/WA-UW236/2020,NaN,genomic RNA,taxon:2697049,linear,Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus,2020-03-14,27-MAY-2020,15
